source_phase,experiment_id,method,method_short,model,seed_name,split,true_label,pred_label,count,row_total,row_rate
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,琵琶,中阮,0,4,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,琵琶,笛子,0,4,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,琵琶,唢呐,0,4,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,琵琶,笙,0,4,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,中阮,二胡,0,41,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,中阮,琵琶,0,41,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,中阮,中阮,41,41,1.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,中阮,笛子,0,41,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,中阮,唢呐,0,41,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,中阮,笙,0,41,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,笛子,二胡,0,40,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,笛子,琵琶,0,40,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,笛子,中阮,0,40,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,笛子,笛子,6,40,0.15
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,笛子,唢呐,13,40,0.325
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,笛子,笙,21,40,0.525
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,唢呐,二胡,0,52,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,唢呐,琵琶,0,52,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,唢呐,中阮,0,52,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,唢呐,笛子,0,52,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,唢呐,唢呐,49,52,0.9423076923076923
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,唢呐,笙,3,52,0.057692307692307696
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,笙,二胡,0,36,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,笙,琵琶,0,36,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,笙,中阮,0,36,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,笙,笛子,0,36,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,笙,唢呐,1,36,0.027777777777777776
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,test,笙,笙,35,36,0.9722222222222222
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,二胡,二胡,4,113,0.035398230088495575
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,二胡,琵琶,17,113,0.1504424778761062
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,二胡,中阮,11,113,0.09734513274336283
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,二胡,笛子,0,113,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,二胡,唢呐,1,113,0.008849557522123894
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,二胡,笙,80,113,0.7079646017699115
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,琵琶,二胡,0,85,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,琵琶,琵琶,44,85,0.5176470588235295
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,琵琶,中阮,6,85,0.07058823529411765
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,琵琶,笛子,0,85,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,琵琶,唢呐,0,85,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,琵琶,笙,35,85,0.4117647058823529
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,中阮,二胡,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,中阮,琵琶,9,94,0.09574468085106383
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,中阮,中阮,17,94,0.18085106382978725
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,中阮,笛子,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,中阮,唢呐,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,中阮,笙,68,94,0.723404255319149
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,笛子,二胡,1,94,0.010638297872340425
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,笛子,琵琶,1,94,0.010638297872340425
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,笛子,中阮,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,笛子,笛子,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,笛子,唢呐,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,笛子,笙,92,94,0.9787234042553191
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,唢呐,二胡,0,45,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,唢呐,琵琶,0,45,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,唢呐,中阮,0,45,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,唢呐,笛子,0,45,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,唢呐,唢呐,22,45,0.4888888888888889
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,唢呐,笙,23,45,0.5111111111111111
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,笙,二胡,0,179,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,笙,琵琶,1,179,0.00558659217877095
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,笙,中阮,2,179,0.0111731843575419
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,笙,笛子,0,179,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,笙,唢呐,23,179,0.12849162011173185
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed0,external_test,笙,笙,153,179,0.8547486033519553
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,二胡,二胡,35,37,0.9459459459459459
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,二胡,琵琶,0,37,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,二胡,中阮,2,37,0.05405405405405406
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,二胡,笛子,0,37,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,二胡,唢呐,0,37,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,二胡,笙,0,37,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,琵琶,二胡,0,32,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,琵琶,琵琶,20,32,0.625
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,琵琶,中阮,12,32,0.375
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,琵琶,笛子,0,32,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,琵琶,唢呐,0,32,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,琵琶,笙,0,32,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,中阮,二胡,0,51,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,中阮,琵琶,0,51,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,中阮,中阮,51,51,1.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,中阮,笛子,0,51,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,中阮,唢呐,0,51,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,中阮,笙,0,51,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,笛子,二胡,7,49,0.14285714285714285
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,笛子,琵琶,0,49,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,笛子,中阮,0,49,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,笛子,笛子,31,49,0.6326530612244898
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,笛子,唢呐,9,49,0.1836734693877551
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,笛子,笙,2,49,0.04081632653061224
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,唢呐,二胡,0,34,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,唢呐,琵琶,0,34,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,唢呐,中阮,0,34,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,唢呐,笛子,0,34,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,唢呐,唢呐,34,34,1.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,唢呐,笙,0,34,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,笙,二胡,0,39,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,笙,琵琶,0,39,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,笙,中阮,0,39,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,笙,笛子,0,39,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,笙,唢呐,0,39,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,test,笙,笙,39,39,1.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,二胡,二胡,71,113,0.6283185840707964
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,二胡,琵琶,0,113,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,二胡,中阮,38,113,0.336283185840708
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,二胡,笛子,2,113,0.017699115044247787
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,二胡,唢呐,1,113,0.008849557522123894
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,二胡,笙,1,113,0.008849557522123894
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,琵琶,二胡,11,85,0.12941176470588237
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,琵琶,琵琶,35,85,0.4117647058823529
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,琵琶,中阮,6,85,0.07058823529411765
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,琵琶,笛子,0,85,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,琵琶,唢呐,2,85,0.023529411764705882
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,琵琶,笙,31,85,0.36470588235294116
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,中阮,二胡,18,94,0.19148936170212766
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,中阮,琵琶,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,中阮,中阮,27,94,0.2872340425531915
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,中阮,笛子,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,中阮,唢呐,1,94,0.010638297872340425
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,中阮,笙,48,94,0.5106382978723404
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,笛子,二胡,24,94,0.2553191489361702
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,笛子,琵琶,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,笛子,中阮,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,笛子,笛子,16,94,0.1702127659574468
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,笛子,唢呐,18,94,0.19148936170212766
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,笛子,笙,36,94,0.3829787234042553
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,唢呐,二胡,0,45,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,唢呐,琵琶,0,45,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,唢呐,中阮,0,45,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,唢呐,笛子,0,45,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,唢呐,唢呐,30,45,0.6666666666666666
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,唢呐,笙,15,45,0.3333333333333333
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,笙,二胡,21,179,0.11731843575418995
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,笙,琵琶,0,179,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,笙,中阮,2,179,0.0111731843575419
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,笙,笛子,7,179,0.03910614525139665
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,笙,唢呐,47,179,0.26256983240223464
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed1,external_test,笙,笙,102,179,0.5698324022346368
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,二胡,二胡,30,30,1.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,二胡,琵琶,0,30,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,二胡,中阮,0,30,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,二胡,笛子,0,30,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,二胡,唢呐,0,30,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,二胡,笙,0,30,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,琵琶,二胡,0,9,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,琵琶,琵琶,0,9,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,琵琶,中阮,2,9,0.2222222222222222
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,琵琶,笛子,0,9,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,琵琶,唢呐,0,9,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,琵琶,笙,7,9,0.7777777777777778
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,中阮,二胡,0,34,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,中阮,琵琶,0,34,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,中阮,中阮,34,34,1.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,中阮,笛子,0,34,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,中阮,唢呐,0,34,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,中阮,笙,0,34,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,笛子,二胡,0,66,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,笛子,琵琶,0,66,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,笛子,中阮,0,66,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,笛子,笛子,34,66,0.5151515151515151
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,笛子,唢呐,28,66,0.42424242424242425
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,笛子,笙,4,66,0.06060606060606061
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,唢呐,二胡,0,51,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,唢呐,琵琶,0,51,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,唢呐,中阮,0,51,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,唢呐,笛子,0,51,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,唢呐,唢呐,50,51,0.9803921568627451
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,唢呐,笙,1,51,0.0196078431372549
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,笙,二胡,0,43,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,笙,琵琶,0,43,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,笙,中阮,0,43,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,笙,笛子,0,43,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,笙,唢呐,2,43,0.046511627906976744
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,test,笙,笙,41,43,0.9534883720930233
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,二胡,二胡,0,113,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,二胡,琵琶,0,113,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,二胡,中阮,46,113,0.40707964601769914
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,二胡,笛子,66,113,0.584070796460177
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,二胡,唢呐,0,113,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,二胡,笙,1,113,0.008849557522123894
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,琵琶,二胡,0,85,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,琵琶,琵琶,23,85,0.27058823529411763
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,琵琶,中阮,11,85,0.12941176470588237
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,琵琶,笛子,23,85,0.27058823529411763
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,琵琶,唢呐,1,85,0.011764705882352941
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,琵琶,笙,27,85,0.3176470588235294
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,中阮,二胡,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,中阮,琵琶,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,中阮,中阮,73,94,0.776595744680851
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,中阮,笛子,4,94,0.0425531914893617
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,中阮,唢呐,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,中阮,笙,17,94,0.18085106382978725
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,笛子,二胡,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,笛子,琵琶,0,94,0.0
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,笛子,中阮,1,94,0.010638297872340425
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,笛子,笛子,92,94,0.9787234042553191
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,seed2,external_test,笛子,唢呐,0,94,0.0
